instant,date_day,season,year,month,holiday,weekday,workingday,weathersit,temp_day,atemp,humidity_day,windspeed_day,casual_day,registered_day,total_rentals_day,casual_ratio,registered_ratio,total_rentals_agg,casual_agg,registered_agg,temp_agg,humidity_agg,windspeed_agg,hour
594,2012-08-16,fall,2012,August,No Holiday,Thursday,Working Day,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,0.17593688362919133,0.8240631163708086,7605,1338,6267,0.7191666666666667,0.5191666666666667,0.14179583333333332,0
595,2012-08-17,fall,2012,August,No Holiday,Friday,Working Day,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,0.20747062115277,0.79252937884723,7148,1483,5665,0.7233333333333333,0.5708333333333333,0.23135416666666667,0
596,2012-08-18,fall,2012,August,No Holiday,Saturday,Non-Working Day,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,0.3594405594405594,0.6405594405594406,7865,2827,5038,0.6783333333333333,0.6033333333333334,0.17786666666666665,0
597,2012-08-19,fall,2012,August,No Holiday,Sunday,Non-Working Day,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,0.26555286876236533,0.7344471312376346,4549,1208,3341,0.6358333333333334,0.7116666666666666,0.08645000000000001,0
598,2012-08-20,fall,2012,August,No Holiday,Monday,Working Day,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,0.1571209800918836,0.8428790199081164,6530,1026,5504,0.6358333333333334,0.7341666666666667,0.12997916666666667,0
599,2012-08-21,fall,2012,August,No Holiday,Tuesday,Working Day,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,0.1542963174421924,0.8457036825578076,7006,1081,5925,0.6491666666666667,0.67375,0.07277083333333334,0
600,2012-08-22,fall,2012,August,No Holiday,Wednesday,Working Day,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,0.14833898305084744,0.8516610169491525,7375,1094,6281,0.6675,0.6770833333333334,0.07028333333333332,0
601,2012-08-23,fall,2012,August,No Holiday,Thursday,Working Day,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,0.17553122987765615,0.8244687701223439,7765,1363,6402,0.6958333333333333,0.6358333333333334,0.08459583333333333,0
602,2012-08-24,fall,2012,August,No Holiday,Friday,Working Day,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,0.17475600105513056,0.8252439989448694,7582,1325,6257,0.7025,0.615,0.07214583333333334,0
603,2012-08-25,fall,2012,August,No Holiday,Saturday,Non-Working Day,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,0.3021642160911944,0.6978357839088055,6053,1829,4224,0.6616666666666667,0.7129166666666666,0.24440833333333334,0
604,2012-08-26,fall,2012,August,No Holiday,Sunday,Non-Working Day,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,0.28220742150333017,0.7177925784966699,5255,1483,3772,0.6533333333333333,0.8458333333333333,0.22885833333333336,0
605,2012-08-27,fall,2012,August,No Holiday,Monday,Working Day,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,0.14298106115367934,0.8570189388463206,6917,989,5928,0.7033333333333333,0.7304166666666667,0.12873333333333334,0
606,2012-08-28,fall,2012,August,No Holiday,Tuesday,Working Day,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,0.1328125,0.8671875,7040,935,6105,0.7283333333333334,0.62,0.190925,0
607,2012-08-29,fall,2012,August,No Holiday,Wednesday,Working Day,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,0.15291672080031182,0.8470832791996882,7697,1177,6520,0.685,0.5520833333333334,0.11256250000000001,0
608,2012-08-30,fall,2012,August,No Holiday,Thursday,Working Day,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,0.15195125113444832,0.8480487488655517,7713,1172,6541,0.7066666666666667,0.5904166666666667,0.07711666666666667,0
609,2012-08-31,fall,2012,August,No Holiday,Friday,Working Day,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,0.1949659863945578,0.8050340136054421,7350,1433,5917,0.7641666666666667,0.5875,0.16853333333333334,0
610,2012-09-01,fall,2012,September,No Holiday,Saturday,Non-Working Day,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,0.38306188925081436,0.6169381107491857,6140,2352,3788,0.7533333333333333,0.6383333333333333,0.1131875,0
611,2012-09-02,fall,2012,September,No Holiday,Sunday,Non-Working Day,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,0.4497418244406196,0.5502581755593804,5810,2613,3197,0.6966666666666667,0.815,0.06407083333333334,0
612,2012-09-03,fall,2012,September,Holiday,Monday,Non-Working Day,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,0.3256546237984753,0.6743453762015247,6034,1965,4069,0.7075,0.7908333333333334,0.15112083333333334,0
613,2012-09-04,fall,2012,September,No Holiday,Tuesday,Working Day,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,0.1263111888111888,0.8736888111888111,6864,867,5997,0.7258333333333334,0.755,0.2363208333333333,0
614,2012-09-05,fall,2012,September,No Holiday,Wednesday,Working Day,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,0.11698537682789652,0.8830146231721034,7112,832,6280,0.7366666666666667,0.74125,0.18780833333333333,0
615,2012-09-06,fall,2012,September,No Holiday,Thursday,Working Day,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,0.09850072545542479,0.9014992745445752,6203,611,5592,0.6966666666666667,0.8104166666666667,0.14242083333333333,0
616,2012-09-07,fall,2012,September,No Holiday,Friday,Working Day,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,0.1392590618336887,0.8607409381663113,7504,1045,6459,0.7033333333333333,0.7362500000000001,0.17164583333333336,0
617,2012-09-08,fall,2012,September,No Holiday,Saturday,Non-Working Day,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,0.2605421686746988,0.7394578313253012,5976,1557,4419,0.6591666666666667,0.7991666666666667,0.28110416666666665,0
618,2012-09-09,fall,2012,September,No Holiday,Sunday,Non-Working Day,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,0.31238604594627445,0.6876139540537255,8227,2570,5657,0.61,0.5475,0.22449583333333334,0
619,2012-09-10,fall,2012,September,No Holiday,Monday,Working Day,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,0.14857142857142858,0.8514285714285714,7525,1118,6407,0.5833333333333334,0.50375,0.2587125,0
620,2012-09-11,fall,2012,September,No Holiday,Tuesday,Working Day,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,0.13776232779709024,0.8622376722029097,7767,1070,6697,0.5775,0.52,0.09205416666666666,0
621,2012-09-12,fall,2012,September,No Holiday,Wednesday,Working Day,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,0.13341804320203304,0.866581956797967,7870,1050,6820,0.5991666666666667,0.5770833333333333,0.13184583333333333,0
622,2012-09-13,fall,2012,September,No Holiday,Thursday,Working Day,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,0.13505894413121478,0.8649410558687852,7804,1054,6750,0.6124999999999999,0.6370833333333333,0.08272083333333334,0
623,2012-09-14,fall,2012,September,No Holiday,Friday,Working Day,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,0.1721812960419528,0.8278187039580472,8009,1379,6630,0.6333333333333334,0.6725,0.10386250000000001,0
624,2012-09-15,fall,2012,September,No Holiday,Saturday,Non-Working Day,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,0.36263484048657335,0.6373651595134266,8714,3160,5554,0.6083333333333333,0.5016666666666666,0.24752083333333333,0
625,2012-09-16,fall,2012,September,No Holiday,Sunday,Non-Working Day,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,0.29537706259375424,0.7046229374062457,7333,2166,5167,0.58,0.57,0.09018333333333334,0
626,2012-09-17,fall,2012,September,No Holiday,Monday,Working Day,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,0.14878439365264232,0.8512156063473577,6869,1022,5847,0.5808333333333333,0.7345833333333333,0.15174166666666666,0
627,2012-09-18,fall,2012,September,No Holiday,Tuesday,Working Day,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,0.09108765038055487,0.9089123496194451,4073,371,3702,0.6233333333333334,0.8725,0.3575875,0
628,2012-09-19,fall,2012,September,No Holiday,Wednesday,Working Day,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,0.10380714003425108,0.8961928599657489,7591,788,6803,0.5525,0.5366666666666667,0.215175,0
629,2012-09-20,fall,2012,September,No Holiday,Thursday,Working Day,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,0.1216321243523316,0.8783678756476684,7720,939,6781,0.5466666666666667,0.6183333333333333,0.11816666666666666,0
630,2012-09-21,fall,2012,September,No Holiday,Friday,Working Day,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,0.15305497734786336,0.8469450226521367,8167,1250,6917,0.5991666666666667,0.6687500000000001,0.15422916666666667,0
631,2012-09-22,fall,2012,September,No Holiday,Saturday,Non-Working Day,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,0.29922572960095295,0.700774270399047,8395,2512,5883,0.65,0.6466666666666666,0.28358333333333335,0
632,2012-09-23,winter,2012,September,No Holiday,Sunday,Non-Working Day,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,0.31035791071202734,0.6896420892879727,7907,2454,5453,0.5291666666666667,0.46708333333333335,0.22325833333333334,0
633,2012-09-24,winter,2012,September,No Holiday,Monday,Working Day,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,0.1346153846153846,0.8653846153846154,7436,1001,6435,0.5141666666666667,0.49291666666666667,0.14240416666666667,0
634,2012-09-25,winter,2012,September,No Holiday,Tuesday,Working Day,1,0.55,0.544179,0.57,0.236321,845,6693,7538,0.11209869992040329,0.8879013000795967,7538,845,6693,0.5499999999999999,0.57,0.23632083333333334,0
635,2012-09-26,winter,2012,September,No Holiday,Wednesday,Working Day,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,0.10177162808741756,0.8982283719125824,7733,787,6946,0.635,0.6308333333333334,0.24439999999999998,0
636,2012-09-27,winter,2012,September,No Holiday,Thursday,Working Day,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,0.10158257811443257,0.8984174218855674,7393,751,6642,0.65,0.6908333333333333,0.13434166666666666,0
637,2012-09-28,winter,2012,September,No Holiday,Friday,Working Day,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,0.1409305461901551,0.8590694538098449,7415,1045,6370,0.6191666666666666,0.69,0.16417916666666665,0
638,2012-09-29,winter,2012,September,No Holiday,Saturday,Non-Working Day,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,0.3026300409117475,0.6973699590882525,8555,2589,5966,0.5425,0.5429166666666667,0.2276041666666667,0
639,2012-09-30,winter,2012,September,No Holiday,Sunday,Non-Working Day,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,0.2924952823341559,0.7075047176658441,6889,2015,4874,0.5266666666666667,0.5833333333333334,0.13495833333333332,0
640,2012-10-01,winter,2012,October,No Holiday,Monday,Working Day,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,0.11257007966951903,0.887429920330481,6778,763,6015,0.5208333333333334,0.6491666666666667,0.09080416666666667,0
641,2012-10-02,winter,2012,October,No Holiday,Tuesday,Working Day,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,0.06790256520801898,0.932097434791981,4639,315,4324,0.5908333333333333,0.8716666666666666,0.104475,0
642,2012-10-03,winter,2012,October,No Holiday,Wednesday,Working Day,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,0.09614368726888536,0.9038563127311147,7572,728,6844,0.6575,0.7937500000000001,0.06654583333333333,0
643,2012-10-04,winter,2012,October,No Holiday,Thursday,Working Day,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,0.12158842794759825,0.8784115720524017,7328,891,6437,0.6575,0.7229166666666668,0.11754583333333334,0
644,2012-10-05,winter,2012,October,No Holiday,Friday,Working Day,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,0.18587542913192742,0.8141245708680726,8156,1516,6640,0.615,0.6275000000000001,0.10635,0
645,2012-10-06,winter,2012,October,No Holiday,Saturday,Non-Working Day,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,0.3805398618957941,0.6194601381042059,7965,3031,4934,0.5541666666666667,0.6641666666666667,0.268025,0
646,2012-10-07,winter,2012,October,No Holiday,Sunday,Non-Working Day,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,0.2225071225071225,0.7774928774928775,3510,781,2729,0.41583333333333333,0.7083333333333334,0.1411625,0
647,2012-10-08,winter,2012,October,Holiday,Monday,Non-Working Day,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,0.15954728002920773,0.8404527199707923,5478,874,4604,0.3833333333333333,0.7095833333333333,0.18967916666666665,0
648,2012-10-09,winter,2012,October,No Holiday,Tuesday,Working Day,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,0.09402377972465582,0.9059762202753442,6392,601,5791,0.4466666666666667,0.7616666666666667,0.1903,0
649,2012-10-10,winter,2012,October,No Holiday,Wednesday,Working Day,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,0.10141724093095826,0.8985827590690417,7691,780,6911,0.5141666666666667,0.6308333333333334,0.18782083333333333,0
650,2012-10-11,winter,2012,October,No Holiday,Thursday,Working Day,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,0.11017173051519155,0.8898282694848084,7570,834,6736,0.435,0.4633333333333333,0.18159583333333332,0
651,2012-10-12,winter,2012,October,No Holiday,Friday,Working Day,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,0.1455644053831365,0.8544355946168635,7282,1060,6222,0.4375,0.5391666666666667,0.23509166666666667,0
652,2012-10-13,winter,2012,October,No Holiday,Saturday,Non-Working Day,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,0.3167815445210297,0.6832184554789703,7109,2252,4857,0.3933333333333333,0.4945833333333333,0.14614166666666667,0
653,2012-10-14,winter,2012,October,No Holiday,Sunday,Non-Working Day,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,0.31330019581262236,0.6866998041873776,6639,2080,4559,0.5216666666666666,0.6404166666666666,0.2786125,0
654,2012-10-15,winter,2012,October,No Holiday,Monday,Working Day,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,0.12936170212765957,0.8706382978723404,5875,760,5115,0.5616666666666666,0.7075,0.2960375,0
655,2012-10-16,winter,2012,October,No Holiday,Tuesday,Working Day,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,0.12237855057074595,0.877621449429254,7534,922,6612,0.4683333333333333,0.5583333333333333,0.18222083333333336,0
656,2012-10-17,winter,2012,October,No Holiday,Wednesday,Working Day,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,0.13121565473797078,0.8687843452620292,7461,979,6482,0.4558333333333333,0.6929166666666666,0.10137083333333334,0
657,2012-10-18,winter,2012,October,No Holiday,Thursday,Working Day,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,0.13423891330403515,0.8657610866959649,7509,1008,6501,0.5225000000000001,0.7283333333333334,0.2369375,0
658,2012-10-19,winter,2012,October,No Holiday,Friday,Working Day,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,0.1388274336283186,0.8611725663716814,5424,753,4671,0.5633333333333334,0.815,0.13495416666666668,0
659,2012-10-20,winter,2012,October,No Holiday,Saturday,Non-Working Day,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,0.34684796044499383,0.6531520395550062,8090,2806,5284,0.4841666666666667,0.5729166666666666,0.1175375,0
660,2012-10-21,winter,2012,October,No Holiday,Sunday,Non-Working Day,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,0.31242672919109027,0.6875732708089097,6824,2132,4692,0.46416666666666667,0.51,0.16605416666666667,0
661,2012-10-22,winter,2012,October,No Holiday,Monday,Working Day,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,0.11759705298951545,0.8824029470104846,7058,830,6228,0.4875,0.5683333333333334,0.08148333333333334,0
662,2012-10-23,winter,2012,October,No Holiday,Tuesday,Working Day,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,0.11264398607018483,0.8873560139298151,7466,841,6625,0.5441666666666667,0.6416666666666667,0.09454583333333333,0
663,2012-10-24,winter,2012,October,No Holiday,Wednesday,Working Day,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,0.10334069933705967,0.8966593006629403,7693,795,6898,0.5875,0.63625,0.07277916666666666,0
664,2012-10-25,winter,2012,October,No Holiday,Thursday,Working Day,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,0.11890202473162115,0.8810979752683789,7359,875,6484,0.55,0.8004166666666667,0.124375,0
665,2012-10-26,winter,2012,October,No Holiday,Friday,Working Day,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,0.15878559914024717,0.8412144008597529,7444,1182,6262,0.5458333333333333,0.8070833333333334,0.13246666666666668,0
666,2012-10-27,winter,2012,October,No Holiday,Saturday,Non-Working Day,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,0.33660213958227203,0.663397860417728,7852,2643,5209,0.53,0.7200000000000001,0.23569166666666666,0
667,2012-10-28,winter,2012,October,No Holiday,Sunday,Non-Working Day,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,0.22381699932720342,0.7761830006727966,4459,998,3461,0.4775,0.6945833333333332,0.39800833333333335,0
668,2012-10-29,winter,2012,October,No Holiday,Monday,Working Day,3,0.44,0.4394,0.88,0.3582,2,20,22,0.09090909090909091,0.9090909090909091,22,2,20,0.44,0.88,0.3582,0
669,2012-10-30,winter,2012,October,No Holiday,Tuesday,Working Day,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,0.07937956204379562,0.9206204379562044,1096,87,1009,0.3181818181818182,0.8254545454545454,0.21300909090909093,0
670,2012-10-31,winter,2012,October,No Holiday,Wednesday,Working Day,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,0.07527847646424722,0.9247215235357528,5566,419,5147,0.3575,0.6666666666666666,0.16666666666666666,0
671,2012-11-01,winter,2012,November,No Holiday,Thursday,Working Day,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,0.07784831272970263,0.9221516872702974,5986,466,5520,0.3658333333333333,0.5816666666666667,0.15734583333333332,0
672,2012-11-02,winter,2012,November,No Holiday,Friday,Working Day,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,0.10569522832221652,0.8943047716777834,5847,618,5229,0.355,0.5220833333333333,0.266175,0
673,2012-11-03,winter,2012,November,No Holiday,Saturday,Non-Working Day,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,0.20027247956403268,0.7997275204359673,5138,1029,4109,0.3433333333333333,0.49124999999999996,0.27052916666666665,0
674,2012-11-04,winter,2012,November,No Holiday,Sunday,Non-Working Day,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,0.23516741727041315,0.7648325827295869,5107,1201,3906,0.32583333333333336,0.5329166666666667,0.17910833333333334,0
675,2012-11-05,winter,2012,November,No Holiday,Monday,Working Day,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,0.07187678265830005,0.9281232173416999,5259,378,4881,0.31916666666666665,0.4941666666666667,0.236325,0
676,2012-11-06,winter,2012,November,No Holiday,Tuesday,Working Day,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,0.08195568061906437,0.9180443193809357,5686,466,5220,0.2808333333333333,0.5670833333333333,0.1735125,0
677,2012-11-07,winter,2012,November,No Holiday,Wednesday,Working Day,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,0.064746772591857,0.935253227408143,5035,326,4709,0.29583333333333334,0.5475,0.30410833333333337,0
678,2012-11-08,winter,2012,November,No Holiday,Thursday,Working Day,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,0.06396989651928504,0.9360301034807149,5315,340,4975,0.3521739130434782,0.3334782608695652,0.34783478260869566,0
679,2012-11-09,winter,2012,November,No Holiday,Friday,Working Day,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,0.11832443257676903,0.8816755674232309,5992,709,5283,0.36166666666666664,0.5408333333333334,0.21455833333333332,0
680,2012-11-10,winter,2012,November,No Holiday,Saturday,Non-Working Day,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,0.31976744186046513,0.6802325581395349,6536,2090,4446,0.38916666666666666,0.6454166666666666,0.05784583333333334,0
681,2012-11-11,winter,2012,November,No Holiday,Sunday,Non-Working Day,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,0.3342089900758903,0.6657910099241098,6852,2290,4562,0.42083333333333334,0.6591666666666667,0.1275,0
682,2012-11-12,winter,2012,November,Holiday,Monday,Non-Working Day,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,0.1749880363694369,0.8250119636305631,6269,1097,5172,0.48500000000000004,0.7416666666666667,0.17351666666666665,0
683,2012-11-13,winter,2012,November,No Holiday,Tuesday,Working Day,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,0.07987298485588666,0.9201270151441133,4094,327,3767,0.3433333333333333,0.6629166666666667,0.3420458333333333,0
684,2012-11-14,winter,2012,November,No Holiday,Wednesday,Working Day,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,0.06787989080982712,0.9321201091901729,5495,373,5122,0.2891666666666667,0.5520833333333334,0.19962500000000002,0
685,2012-11-15,winter,2012,November,No Holiday,Thursday,Working Day,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,0.05876951331496786,0.9412304866850322,5445,320,5125,0.32166666666666666,0.6204166666666667,0.1529875,0
686,2012-11-16,winter,2012,November,No Holiday,Friday,Working Day,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,0.08494208494208494,0.915057915057915,5698,484,5214,0.345,0.5245833333333333,0.17102499999999998,0
687,2012-11-17,winter,2012,November,No Holiday,Saturday,Non-Working Day,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,0.23325635103926096,0.766743648960739,5629,1313,4316,0.325,0.5454166666666667,0.1797291666666667,0
688,2012-11-18,winter,2012,November,No Holiday,Sunday,Non-Working Day,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,0.1974726922253159,0.8025273077746841,4669,922,3747,0.3425,0.6929166666666666,0.2276125,0
689,2012-11-19,winter,2012,November,No Holiday,Monday,Working Day,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,0.08165120931078378,0.9183487906892163,5499,449,5050,0.38083333333333336,0.6233333333333334,0.23506666666666665,0
690,2012-11-20,winter,2012,November,No Holiday,Tuesday,Working Day,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,0.09478168264110756,0.9052183173588925,5634,534,5100,0.3741666666666667,0.685,0.082725,0
691,2012-11-21,winter,2012,November,No Holiday,Wednesday,Working Day,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,0.11951029926156238,0.8804897007384376,5146,615,4531,0.35333333333333333,0.61375,0.10324583333333333,0
692,2012-11-22,winter,2012,November,Holiday,Thursday,Non-Working Day,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,0.3938144329896907,0.6061855670103092,2425,955,1470,0.34,0.5804166666666667,0.05287083333333333,0
693,2012-11-23,winter,2012,November,No Holiday,Friday,Working Day,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,0.40997442455242966,0.5900255754475703,3910,1603,2307,0.36833333333333335,0.56875,0.14802083333333335,0
694,2012-11-24,winter,2012,November,No Holiday,Saturday,Non-Working Day,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,0.23364075537988582,0.7663592446201142,2277,532,1745,0.2783333333333333,0.4045833333333333,0.3768708333333333,0
695,2012-11-25,winter,2012,November,No Holiday,Sunday,Non-Working Day,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,0.12747524752475248,0.8725247524752475,2424,309,2115,0.24583333333333335,0.4683333333333333,0.1505,0
696,2012-11-26,winter,2012,November,No Holiday,Monday,Working Day,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,0.0662472970316493,0.9337527029683507,5087,337,4750,0.31333333333333335,0.5354166666666667,0.04665,0
697,2012-11-27,winter,2012,November,No Holiday,Tuesday,Working Day,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,0.031068451629199294,0.9689315483708008,3959,123,3836,0.2916666666666667,0.7866666666666666,0.2375625,0
698,2012-11-28,winter,2012,November,No Holiday,Wednesday,Working Day,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,0.0376425855513308,0.9623574144486692,5260,198,5062,0.2966666666666667,0.50625,0.21082083333333335,0
699,2012-11-29,winter,2012,November,No Holiday,Thursday,Working Day,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,0.04565094871313169,0.9543490512868683,5323,243,5080,0.2808695652173913,0.5556521739130434,0.11552173913043479,0
700,2012-11-30,winter,2012,November,No Holiday,Friday,Working Day,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,0.06386732533521525,0.9361326746647848,5668,362,5306,0.29833333333333334,0.6495833333333333,0.05847083333333333,0
701,2012-12-01,winter,2012,December,No Holiday,Saturday,Non-Working Day,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,0.1832016952417646,0.8167983047582354,5191,951,4240,0.29833333333333334,0.8066666666666666,0.05970416666666667,0
702,2012-12-02,winter,2012,December,No Holiday,Sunday,Non-Working Day,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,0.19186921918692193,0.8081307808130781,4649,892,3757,0.3475,0.8233333333333334,0.12437916666666667,0
703,2012-12-03,winter,2012,December,No Holiday,Monday,Working Day,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,0.08902791145332051,0.9109720885466795,6234,555,5679,0.45249999999999996,0.7675000000000001,0.08272083333333334,0
704,2012-12-04,winter,2012,December,No Holiday,Tuesday,Working Day,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,0.0834090221011202,0.9165909778988798,6606,551,6055,0.47583333333333333,0.73375,0.17412916666666667,0
705,2012-12-05,winter,2012,December,No Holiday,Wednesday,Working Day,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,0.057776226217489964,0.94222377378251,5729,331,5398,0.4383333333333333,0.48500000000000004,0.32402083333333337,0
706,2012-12-06,winter,2012,December,No Holiday,Thursday,Working Day,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,0.06325581395348837,0.9367441860465117,5375,340,5035,0.2558333333333333,0.50875,0.17475416666666665,0
707,2012-12-07,winter,2012,December,No Holiday,Friday,Working Day,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,0.0696884984025559,0.9303115015974441,5008,349,4659,0.32083333333333336,0.7641666666666667,0.1306,0
708,2012-12-08,winter,2012,December,No Holiday,Saturday,Non-Working Day,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,0.20655678968111787,0.7934432103188821,5582,1153,4429,0.38166666666666665,0.91125,0.10137916666666667,0
709,2012-12-09,winter,2012,December,No Holiday,Sunday,Non-Working Day,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,0.1366171003717472,0.8633828996282528,3228,441,2787,0.3841666666666667,0.9054166666666666,0.157975,0
710,2012-12-10,winter,2012,December,No Holiday,Monday,Working Day,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,0.06363636363636363,0.9363636363636364,5170,329,4841,0.43583333333333335,0.9249999999999999,0.19030833333333333,0
711,2012-12-11,winter,2012,December,No Holiday,Tuesday,Working Day,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,0.05126340665333576,0.9487365933466643,5501,282,5219,0.35333333333333333,0.5966666666666667,0.2960375,0
712,2012-12-12,winter,2012,December,No Holiday,Wednesday,Working Day,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,0.0582816318856928,0.9417183681143072,5319,310,5009,0.29750000000000004,0.5383333333333333,0.16293749999999999,0
